,trade_date,ts_code,pre_close,up_limit,down_limit
2251,20191009,300290.SZ,6.33,6.96,5.7
2252,20191009,300291.SZ,5.46,6.01,4.91
2253,20191009,300292.SZ,5.52,6.07,4.97
2254,20191009,300293.SZ,8.81,9.69,7.93
2255,20191009,300294.SZ,30.63,33.69,27.57
2256,20191009,300295.SZ,11.7,12.87,10.53
2257,20191009,300296.SZ,6.82,7.5,6.14
2258,20191009,300297.SZ,5.62,6.18,5.06
2259,20191009,300298.SZ,13.45,14.8,12.11
2260,20191009,300299.SZ,5.16,5.68,4.64
2261,20191009,300300.SZ,9.67,10.64,8.7
2262,20191009,300301.SZ,3.81,4.19,3.43
2263,20191009,300302.SZ,9.15,10.07,8.24
2264,20191009,300303.SZ,3.61,3.97,3.25
2265,20191009,300304.SZ,3.47,3.82,3.12
2266,20191009,300305.SZ,8.62,9.48,7.76
2267,20191009,300306.SZ,14.17,15.59,12.75
2268,20191009,300307.SZ,5.06,5.57,4.55
2269,20191009,300308.SZ,40.3,44.33,36.27
2270,20191009,300309.SZ,5.45,6.0,4.91
2271,20191009,300310.SZ,5.59,6.15,5.03
2272,20191009,300311.SZ,7.15,7.87,6.44
2273,20191009,300312.SZ,5.37,5.91,4.83
2274,20191009,300313.SZ,5.32,5.85,4.79
2275,20191009,300314.SZ,8.53,9.38,7.68
2276,20191009,300315.SZ,4.43,4.87,3.99
2277,20191009,300316.SZ,14.73,16.2,13.26
2278,20191009,300317.SZ,4.42,4.86,3.98
2279,20191009,300318.SZ,4.04,4.44,3.64
2280,20191009,300319.SZ,6.76,7.44,6.08
2281,20191009,300320.SZ,4.41,4.85,3.97
2282,20191009,300321.SZ,15.18,16.7,13.66
2283,20191009,300322.SZ,23.39,25.73,21.05
2284,20191009,300323.SZ,5.07,5.58,4.56
2285,20191009,300324.SZ,5.14,5.65,4.63
2286,20191009,300325.SZ,3.78,4.16,3.4
2287,20191009,300326.SZ,14.72,16.19,13.25
2288,20191009,300327.SZ,26.5,29.15,23.85
2289,20191009,300328.SZ,13.13,14.44,11.82
2290,20191009,300329.SZ,7.38,8.12,6.64
2291,20191009,300330.SZ,10.48,11.53,9.43
2292,20191009,300331.SZ,21.9,24.09,19.71
2293,20191009,300332.SZ,4.17,4.59,3.75
2294,20191009,300333.SZ,10.15,11.17,9.14
2295,20191009,300334.SZ,7.91,8.7,7.12
2296,20191009,300335.SZ,5.64,6.2,5.08
2297,20191009,300336.SZ,3.72,4.09,3.35
2298,20191009,300337.SZ,3.29,3.62,2.96
2299,20191009,300338.SZ,10.63,11.69,9.57
2300,20191009,300339.SZ,14.78,16.26,13.3
2301,20191009,300340.SZ,13.01,14.31,11.71
2302,20191009,300341.SZ,5.36,5.9,4.82
2303,20191009,300342.SZ,9.65,10.62,8.69
2304,20191009,300343.SZ,3.05,3.36,2.75
2305,20191009,300344.SZ,4.36,4.8,3.92
2306,20191009,300345.SZ,8.76,9.64,7.88
2307,20191009,300346.SZ,13.04,14.34,11.74
2308,20191009,300347.SZ,62.73,69.0,56.46
2309,20191009,300348.SZ,17.65,19.42,15.89
2310,20191009,300349.SZ,14.53,15.98,13.08
2311,20191009,300350.SZ,5.85,6.44,5.27
2312,20191009,300351.SZ,9.81,10.79,8.83
2313,20191009,300352.SZ,6.15,6.77,5.54
2314,20191009,300353.SZ,13.17,14.49,11.85
2315,20191009,300354.SZ,13.3,14.63,11.97
2316,20191009,300355.SZ,3.47,3.82,3.12
2317,20191009,300356.SZ,5.97,6.57,5.37
2318,20191009,300357.SZ,41.29,45.42,37.16
2319,20191009,300358.SZ,6.87,7.56,6.18
2320,20191009,300359.SZ,5.34,5.87,4.81
2321,20191009,300360.SZ,8.77,9.65,7.89
2322,20191009,300362.SZ,3.05,3.36,2.75
2323,20191009,300363.SZ,15.13,16.64,13.62
2324,20191009,300364.SZ,3.62,3.98,3.26
2325,20191009,300365.SZ,14.66,16.13,13.19
2326,20191009,300366.SZ,10.52,11.57,9.47
2327,20191009,300367.SZ,5.32,5.85,4.79
2328,20191009,300368.SZ,10.07,11.08,9.06
2329,20191009,300369.SZ,16.25,17.88,14.63
2330,20191009,300370.SZ,3.32,3.65,2.99
2331,20191009,300371.SZ,12.43,13.67,11.19
2332,20191009,300373.SZ,15.79,17.37,14.21
2333,20191009,300374.SZ,9.59,10.55,8.63
2334,20191009,300375.SZ,3.68,4.05,3.31
2335,20191009,300376.SZ,4.41,4.85,3.97
2336,20191009,300377.SZ,11.28,12.41,10.15
2337,20191009,300378.SZ,15.78,17.36,14.2
2338,20191009,300379.SZ,37.16,40.88,33.44
2339,20191009,300380.SZ,21.64,23.8,19.48
2340,20191009,300381.SZ,10.09,11.1,9.08
2341,20191009,300382.SZ,5.84,6.42,5.26
2342,20191009,300383.SZ,18.26,20.09,16.43
2343,20191009,300384.SZ,17.1,18.81,15.39
2344,20191009,300385.SZ,12.65,13.92,11.39
2345,20191009,300386.SZ,14.89,16.38,13.4
2346,20191009,300387.SZ,9.82,10.8,8.84
2347,20191009,300388.SZ,10.59,11.65,9.53
2348,20191009,300389.SZ,10.87,11.96,9.78
2349,20191009,300390.SZ,5.13,5.64,4.62
2350,20191009,300391.SZ,5.79,6.37,5.21
2351,20191009,300392.SZ,6.82,7.5,6.14
2352,20191009,300393.SZ,12.82,14.1,11.54
2353,20191009,300394.SZ,34.35,37.79,30.92
2354,20191009,300395.SZ,21.83,24.01,19.65
2355,20191009,300396.SZ,16.35,17.99,14.72
2356,20191009,300397.SZ,22.76,25.04,20.48
2357,20191009,300398.SZ,14.49,15.94,13.04
2358,20191009,300399.SZ,12.48,13.73,11.23
2359,20191009,300400.SZ,13.32,14.65,11.99
2360,20191009,300401.SZ,12.25,13.48,11.03
2361,20191009,300402.SZ,9.62,10.58,8.66
2362,20191009,300403.SZ,5.18,5.7,4.66
2363,20191009,300404.SZ,15.85,17.44,14.27
2364,20191009,300405.SZ,7.38,8.12,6.64
2365,20191009,300406.SZ,16.04,17.64,14.44
2366,20191009,300407.SZ,7.78,8.56,7.0
2367,20191009,300408.SZ,19.3,21.23,17.37
2368,20191009,300409.SZ,11.96,13.16,10.76
2369,20191009,300410.SZ,8.89,9.78,8.0
2370,20191009,300411.SZ,7.35,8.09,6.62
2371,20191009,300412.SZ,6.49,7.14,5.84
2372,20191009,300413.SZ,26.4,29.04,23.76
2373,20191009,300414.SZ,12.3,13.53,11.07
2374,20191009,300415.SZ,6.85,7.54,6.17
2375,20191009,300416.SZ,25.17,27.69,22.65
2376,20191009,300417.SZ,52.5,57.75,47.25
2377,20191009,300418.SZ,12.29,13.52,11.06
2378,20191009,300419.SZ,6.1,6.71,5.49
2379,20191009,300420.SZ,6.44,7.08,5.8
2380,20191009,300421.SZ,8.2,9.02,7.38
2381,20191009,300422.SZ,9.99,10.99,8.99
2382,20191009,300423.SZ,13.75,15.13,12.38
2383,20191009,300424.SZ,16.09,17.7,14.48
2384,20191009,300425.SZ,4.68,5.15,4.21
2385,20191009,300426.SZ,6.25,6.88,5.63
2386,20191009,300427.SZ,13.54,14.89,12.19
2387,20191009,300428.SZ,13.14,14.45,11.83
2388,20191009,300429.SZ,12.37,13.61,11.13
2389,20191009,300430.SZ,8.19,9.01,7.37
2390,20191009,300431.SZ,4.6,5.06,4.14
2391,20191009,300432.SZ,6.2,6.82,5.58
2392,20191009,300433.SZ,10.7,11.77,9.63
2393,20191009,300434.SZ,8.42,9.26,7.58
2394,20191009,300435.SZ,11.84,13.02,10.66
2395,20191009,300436.SZ,39.45,43.4,35.51
2396,20191009,300437.SZ,11.1,12.21,9.99
2397,20191009,300438.SZ,16.68,18.35,15.01
2398,20191009,300439.SZ,14.21,15.63,12.79
2399,20191009,300440.SZ,7.01,7.71,6.31
2400,20191009,300441.SZ,8.3,9.13,7.47
2401,20191009,300442.SZ,16.12,17.73,14.51
2402,20191009,300443.SZ,16.46,18.11,14.81
2403,20191009,300444.SZ,6.08,6.69,5.47
2404,20191009,300445.SZ,14.94,16.43,13.45
2405,20191009,300446.SZ,15.18,16.7,13.66
2406,20191009,300447.SZ,11.44,12.58,10.3
2407,20191009,300448.SZ,7.07,7.78,6.36
2408,20191009,300449.SZ,8.67,9.54,7.8
2409,20191009,300450.SZ,32.96,36.26,29.66
2410,20191009,300451.SZ,16.85,18.54,15.17
2411,20191009,300452.SZ,15.15,16.67,13.64
2412,20191009,300453.SZ,7.0,7.7,6.3
2413,20191009,300454.SZ,106.76,117.44,96.08
2414,20191009,300455.SZ,8.48,9.33,7.63
2415,20191009,300456.SZ,13.97,15.37,12.57
2416,20191009,300457.SZ,24.23,26.65,21.81
2417,20191009,300458.SZ,27.97,30.77,25.17
2418,20191009,300459.SZ,2.65,2.92,2.39
2419,20191009,300460.SZ,10.17,11.19,9.15
2420,20191009,300461.SZ,17.3,19.03,15.57
2421,20191009,300462.SZ,24.56,27.02,22.1
2422,20191009,300463.SZ,27.05,29.76,24.35
2423,20191009,300464.SZ,10.69,11.76,9.62
2424,20191009,300465.SZ,8.01,8.81,7.21
2425,20191009,300466.SZ,6.02,6.62,5.42
2426,20191009,300467.SZ,15.53,17.08,13.98
2427,20191009,300468.SZ,20.6,22.66,18.54
2428,20191009,300469.SZ,17.23,18.95,15.51
2429,20191009,300470.SZ,26.95,29.65,24.26
2430,20191009,300471.SZ,8.49,9.34,7.64
2431,20191009,300472.SZ,13.01,14.31,11.71
2432,20191009,300473.SZ,35.43,38.97,31.89
2433,20191009,300474.SZ,55.45,61.0,49.91
2434,20191009,300475.SZ,10.9,11.99,9.81
2435,20191009,300476.SZ,14.0,15.4,12.6
2436,20191009,300477.SZ,7.01,7.71,6.31
2437,20191009,300478.SZ,12.74,14.01,11.47
2438,20191009,300479.SZ,14.45,15.9,13.01
2439,20191009,300480.SZ,16.87,18.56,15.18
2440,20191009,300481.SZ,14.17,15.59,12.75
2441,20191009,300482.SZ,50.01,55.01,45.01
2442,20191009,300483.SZ,39.49,43.44,35.54
2443,20191009,300484.SZ,10.82,11.9,9.74
2444,20191009,300485.SZ,9.35,10.29,8.42
2445,20191009,300486.SZ,14.49,15.94,13.04
2446,20191009,300487.SZ,35.44,38.98,31.9
2447,20191009,300488.SZ,18.15,19.97,16.34
2448,20191009,300489.SZ,17.92,19.71,16.13
2449,20191009,300490.SZ,10.61,11.67,9.55
2450,20191009,300491.SZ,13.69,15.06,12.32
2451,20191009,300492.SZ,46.83,51.51,42.15
2452,20191009,300493.SZ,7.21,7.93,6.49
2453,20191009,300494.SZ,11.4,12.54,10.26
2454,20191009,300495.SZ,12.46,13.71,11.21
2455,20191009,300496.SZ,36.51,40.16,32.86
2456,20191009,300497.SZ,17.04,18.74,15.34
2457,20191009,300498.SZ,37.97,41.77,34.17
2458,20191009,300499.SZ,12.58,13.84,11.32
2459,20191009,300500.SZ,14.35,15.79,12.92
2460,20191009,300501.SZ,11.73,12.9,10.56
2461,20191009,300502.SZ,33.81,37.19,30.43
2462,20191009,300503.SZ,8.99,9.89,8.09
2463,20191009,300504.SZ,24.54,26.99,22.09
2464,20191009,300505.SZ,23.9,26.29,21.51
2465,20191009,300506.SZ,9.76,10.74,8.78
2466,20191009,300507.SZ,11.65,12.82,10.49
2467,20191009,300508.SZ,28.75,31.63,25.88
2468,20191009,300509.SZ,9.86,10.85,8.87
2469,20191009,300510.SZ,8.58,9.44,7.72
2470,20191009,300511.SZ,7.14,7.85,6.43
2471,20191009,300512.SZ,11.35,12.49,10.22
2472,20191009,300513.SZ,12.97,14.27,11.67
2473,20191009,300514.SZ,12.92,14.21,11.63
2474,20191009,300515.SZ,9.44,10.38,8.5
2475,20191009,300516.SZ,31.8,34.98,28.62
2476,20191009,300517.SZ,14.95,16.45,13.46
2477,20191009,300518.SZ,24.35,26.79,21.92
2478,20191009,300519.SZ,13.46,14.81,12.11
2479,20191009,300520.SZ,17.33,19.06,15.6
2480,20191009,300521.SZ,11.06,12.17,9.95
2481,20191009,300522.SZ,15.85,17.44,14.27
2482,20191009,300523.SZ,39.05,42.96,35.15
2483,20191009,300525.SZ,33.1,36.41,29.79
2484,20191009,300526.SZ,51.04,56.14,45.94
2485,20191009,300527.SZ,12.08,13.29,10.87
2486,20191009,300528.SZ,7.33,8.06,6.6
2487,20191009,300529.SZ,77.69,85.46,69.92
2488,20191009,300530.SZ,29.81,32.79,26.83
2489,20191009,300531.SZ,16.31,17.94,14.68
2490,20191009,300532.SZ,11.89,13.08,10.7
2491,20191009,300533.SZ,43.86,48.25,39.47
2492,20191009,300534.SZ,5.89,6.48,5.3
2493,20191009,300535.SZ,13.83,15.21,12.45
2494,20191009,300536.SZ,8.17,8.99,7.35
2495,20191009,300537.SZ,19.7,21.67,17.73
2496,20191009,300538.SZ,21.32,23.45,19.19
2497,20191009,300539.SZ,7.52,8.27,6.77
2498,20191009,300540.SZ,15.81,17.39,14.23
2499,20191009,300541.SZ,17.2,18.92,15.48
2500,20191009,300542.SZ,15.07,16.58,13.56
2501,20191009,300543.SZ,21.53,23.68,19.38
2502,20191009,300545.SZ,25.16,27.68,22.64
2503,20191009,300546.SZ,25.81,28.39,23.23
2504,20191009,300547.SZ,9.48,10.43,8.53
2505,20191009,300548.SZ,42.8,47.08,38.52
2506,20191009,300549.SZ,14.39,15.83,12.95
2507,20191009,300550.SZ,28.25,31.08,25.43
2508,20191009,300551.SZ,15.37,16.91,13.83
2509,20191009,300552.SZ,44.5,48.95,40.05
2510,20191009,300553.SZ,37.18,40.9,33.46
2511,20191009,300554.SZ,17.21,18.93,15.49
2512,20191009,300555.SZ,11.37,12.51,10.23
2513,20191009,300556.SZ,16.58,18.24,14.92
2514,20191009,300557.SZ,27.35,30.09,24.62
2515,20191009,300558.SZ,43.82,48.2,39.44
2516,20191009,300559.SZ,25.16,27.68,22.64
2517,20191009,300560.SZ,17.54,19.29,15.79
2518,20191009,300561.SZ,15.77,17.35,14.19
2519,20191009,300562.SZ,11.99,13.19,10.79
2520,20191009,300563.SZ,29.98,32.98,26.98
2521,20191009,300565.SZ,15.14,16.65,13.63
2522,20191009,300566.SZ,24.6,27.06,22.14
2523,20191009,300567.SZ,47.42,52.16,42.68
2524,20191009,300568.SZ,28.24,31.06,25.42
2525,20191009,300569.SZ,20.1,22.11,18.09
2526,20191009,300570.SZ,28.06,30.87,25.25
2527,20191009,300571.SZ,51.69,56.86,46.52
2528,20191009,300572.SZ,50.12,55.13,45.11
2529,20191009,300573.SZ,76.42,84.06,68.78
2530,20191009,300575.SZ,22.91,25.2,20.62
2531,20191009,300576.SZ,23.46,25.81,21.11
2532,20191009,300577.SZ,31.52,34.67,28.37
2533,20191009,300578.SZ,26.64,29.3,23.98
2534,20191009,300579.SZ,39.39,43.33,35.45
2535,20191009,300580.SZ,15.08,16.59,13.57
2536,20191009,300581.SZ,19.55,21.51,17.6
2537,20191009,300582.SZ,10.92,12.01,9.83
2538,20191009,300583.SZ,31.11,34.22,28.0
2539,20191009,300584.SZ,28.94,31.83,26.05
2540,20191009,300585.SZ,15.71,17.28,14.14
2541,20191009,300586.SZ,13.94,15.33,12.55
2542,20191009,300587.SZ,11.91,13.1,10.72
2543,20191009,300588.SZ,12.08,13.29,10.87
2544,20191009,300589.SZ,12.96,14.26,11.66
2545,20191009,300590.SZ,36.92,40.61,33.23
2546,20191009,300591.SZ,6.14,6.75,5.53
2547,20191009,300592.SZ,10.3,11.33,9.27
2548,20191009,300593.SZ,19.09,21.0,17.18
2549,20191009,300594.SZ,36.29,39.92,32.66
2550,20191009,300595.SZ,50.1,55.11,45.09
2551,20191009,300596.SZ,32.71,35.98,29.44
2552,20191009,300597.SZ,13.9,15.29,12.51
2553,20191009,300598.SZ,38.67,42.54,34.8
2554,20191009,300599.SZ,10.13,11.14,9.12
2555,20191009,300600.SZ,10.07,11.08,9.06
2556,20191009,300601.SZ,71.5,78.65,64.35
2557,20191009,300602.SZ,43.32,47.65,38.99
2558,20191009,300603.SZ,18.14,19.95,16.33
2559,20191009,300604.SZ,21.08,23.19,18.97
2560,20191009,300605.SZ,12.6,13.86,11.34
2561,20191009,300606.SZ,18.8,20.68,16.92
2562,20191009,300607.SZ,37.72,41.49,33.95
2563,20191009,300608.SZ,17.25,18.98,15.53
2564,20191009,300609.SZ,38.6,42.46,34.74
2565,20191009,300610.SZ,12.12,13.33,10.91
2566,20191009,300611.SZ,9.02,9.92,8.12
2567,20191009,300612.SZ,16.3,17.93,14.67
2568,20191009,300613.SZ,122.4,134.64,110.16
2569,20191009,300615.SZ,23.04,25.34,20.74
2570,20191009,300616.SZ,77.71,85.48,69.94
2571,20191009,300617.SZ,22.79,25.07,20.51
2572,20191009,300618.SZ,61.07,67.18,54.96
2573,20191009,300619.SZ,23.61,25.97,21.25
2574,20191009,300620.SZ,36.46,40.11,32.81
2575,20191009,300621.SZ,11.17,12.29,10.05
2576,20191009,300622.SZ,25.72,28.29,23.15
2577,20191009,300623.SZ,20.62,22.68,18.56
2578,20191009,300624.SZ,68.15,74.97,61.34
2579,20191009,300625.SZ,13.89,15.28,12.5
2580,20191009,300626.SZ,8.0,8.8,7.2
2581,20191009,300627.SZ,17.84,19.62,16.06
2582,20191009,300628.SZ,61.63,67.79,55.47
2583,20191009,300629.SZ,18.9,20.79,17.01
2584,20191009,300630.SZ,53.45,58.8,48.11
2585,20191009,300631.SZ,17.14,18.85,15.43
2586,20191009,300632.SZ,18.39,20.23,16.55
2587,20191009,300633.SZ,25.45,28.0,22.91
2588,20191009,300634.SZ,18.91,20.8,17.02
2589,20191009,300635.SZ,16.41,18.05,14.77
2590,20191009,300636.SZ,22.12,24.33,19.91
2591,20191009,300637.SZ,12.64,13.9,11.38
2592,20191009,300638.SZ,63.77,70.15,57.39
2593,20191009,300639.SZ,19.66,21.63,17.69
2594,20191009,300640.SZ,7.94,8.73,7.15
2595,20191009,300641.SZ,5.04,5.54,4.54
2596,20191009,300642.SZ,39.78,43.76,35.8
2597,20191009,300643.SZ,9.21,10.13,8.29
2598,20191009,300644.SZ,31.87,35.06,28.68
2599,20191009,300645.SZ,14.6,16.06,13.14
2600,20191009,300647.SZ,14.13,15.54,12.72
2601,20191009,300648.SZ,16.67,18.34,15.0
2602,20191009,300649.SZ,20.08,22.09,18.07
2603,20191009,300650.SZ,16.58,18.24,14.92
2604,20191009,300651.SZ,32.39,35.63,29.15
2605,20191009,300652.SZ,20.56,22.62,18.5
2606,20191009,300653.SZ,82.1,90.31,73.89
2607,20191009,300654.SZ,11.97,13.17,10.77
2608,20191009,300655.SZ,20.99,23.09,18.89
2609,20191009,300656.SZ,22.18,24.4,19.96
2610,20191009,300657.SZ,38.98,42.88,35.08
2611,20191009,300658.SZ,14.59,16.05,13.13
2612,20191009,300659.SZ,51.0,56.1,45.9
2613,20191009,300660.SZ,15.49,17.04,13.94
2614,20191009,300661.SZ,162.0,178.2,145.8
2615,20191009,300662.SZ,27.6,30.36,24.84
2616,20191009,300663.SZ,27.66,30.43,24.89
2617,20191009,300664.SZ,11.43,12.57,10.29
2618,20191009,300665.SZ,10.16,11.18,9.14
2619,20191009,300666.SZ,40.98,45.08,36.88
2620,20191009,300667.SZ,28.73,31.6,25.86
2621,20191009,300668.SZ,17.85,19.64,16.07
2622,20191009,300669.SZ,23.19,25.51,20.87
2623,20191009,300670.SZ,9.85,10.84,8.87
2624,20191009,300671.SZ,21.25,23.38,19.13
2625,20191009,300672.SZ,37.5,41.25,33.75
2626,20191009,300673.SZ,28.59,31.45,25.73
2627,20191009,300674.SZ,30.64,33.7,27.58
2628,20191009,300675.SZ,15.63,17.19,14.07
2629,20191009,300676.SZ,64.45,70.9,58.01
2630,20191009,300677.SZ,15.58,17.14,14.02
2631,20191009,300678.SZ,21.1,23.21,18.99
2632,20191009,300679.SZ,33.79,37.17,30.41
2633,20191009,300680.SZ,20.57,22.63,18.51
2634,20191009,300681.SZ,28.52,31.37,25.67
2635,20191009,300682.SZ,24.76,27.24,22.28
2636,20191009,300683.SZ,30.5,33.55,27.45
2637,20191009,300684.SZ,24.23,26.65,21.81
2638,20191009,300685.SZ,64.28,70.71,57.85
2639,20191009,300686.SZ,18.67,20.54,16.8
2640,20191009,300687.SZ,15.38,16.92,13.84
2641,20191009,300688.SZ,23.8,26.18,21.42
2642,20191009,300689.SZ,37.43,41.17,33.69
2643,20191009,300690.SZ,24.6,27.06,22.14
2644,20191009,300691.SZ,20.28,22.31,18.25
2645,20191009,300692.SZ,12.56,13.82,11.3
2646,20191009,300693.SZ,11.61,12.77,10.45
2647,20191009,300694.SZ,16.27,17.9,14.64
2648,20191009,300695.SZ,51.88,57.07,46.69
2649,20191009,300696.SZ,27.22,29.94,24.5
2650,20191009,300697.SZ,14.83,16.31,13.35
2651,20191009,300698.SZ,17.98,19.78,16.18
2652,20191009,300699.SZ,38.19,42.01,34.37
2653,20191009,300700.SZ,22.79,25.07,20.51
2654,20191009,300701.SZ,26.5,29.15,23.85
2655,20191009,300702.SZ,40.36,44.4,36.32
2656,20191009,300703.SZ,11.24,12.36,10.12
2657,20191009,300705.SZ,11.85,13.04,10.67
2658,20191009,300706.SZ,24.34,26.77,21.91
2659,20191009,300707.SZ,12.97,14.27,11.67
2660,20191009,300708.SZ,14.16,15.58,12.74
2661,20191009,300709.SZ,57.93,63.72,52.14
2662,20191009,300710.SZ,27.06,29.77,24.35
2663,20191009,300711.SZ,16.48,18.13,14.83
2664,20191009,300712.SZ,13.12,14.43,11.81
2665,20191009,300713.SZ,15.46,17.01,13.91
2666,20191009,300715.SZ,20.92,23.01,18.83
2667,20191009,300716.SZ,10.93,12.02,9.84
2668,20191009,300717.SZ,16.24,17.86,14.62
2669,20191009,300718.SZ,19.09,21.0,17.18
2670,20191009,300719.SZ,12.18,13.4,10.96
2671,20191009,300720.SZ,16.38,18.02,14.74
2672,20191009,300721.SZ,18.39,20.23,16.55
2673,20191009,300722.SZ,22.76,25.04,20.48
2674,20191009,300723.SZ,37.16,40.88,33.44
2675,20191009,300724.SZ,31.4,34.54,28.26
2676,20191009,300725.SZ,72.0,79.2,64.8
2677,20191009,300726.SZ,26.81,29.49,24.13
2678,20191009,300727.SZ,15.72,17.29,14.15
2679,20191009,300729.SZ,33.17,36.49,29.85
2680,20191009,300730.SZ,16.18,17.8,14.56
2681,20191009,300731.SZ,21.58,23.74,19.42
2682,20191009,300732.SZ,17.58,19.34,15.82
2683,20191009,300733.SZ,12.25,13.48,11.03
2684,20191009,300735.SZ,25.86,28.45,23.27
2685,20191009,300736.SZ,11.67,12.84,10.5
2686,20191009,300737.SZ,9.2,10.12,8.28
2687,20191009,300738.SZ,34.55,38.01,31.1
2688,20191009,300739.SZ,19.89,21.88,17.9
2689,20191009,300740.SZ,9.3,10.23,8.37
2690,20191009,300741.SZ,30.5,33.55,27.45
2691,20191009,300742.SZ,30.69,33.76,27.62
2692,20191009,300743.SZ,22.12,24.33,19.91
2693,20191009,300745.SZ,23.62,25.98,21.26
2694,20191009,300746.SZ,16.38,18.02,14.74
2695,20191009,300747.SZ,97.01,106.71,87.31
2696,20191009,300748.SZ,41.47,45.62,37.32
2697,20191009,300749.SZ,15.25,16.78,13.73
2698,20191009,300750.SZ,70.26,77.29,63.23
2699,20191009,300751.SZ,161.0,177.1,144.9
2700,20191009,300752.SZ,31.0,34.1,27.9
2701,20191009,300753.SZ,37.83,41.61,34.05
2702,20191009,300755.SZ,46.28,50.91,41.65
2703,20191009,300756.SZ,42.53,46.78,38.28
2704,20191009,300757.SZ,38.27,42.1,34.44
2705,20191009,300758.SZ,31.97,35.17,28.77
2706,20191009,300759.SZ,46.56,51.22,41.9
2707,20191009,300760.SZ,183.49,201.84,165.14
2708,20191009,300761.SZ,71.4,78.54,64.26
2709,20191009,300762.SZ,56.97,62.67,51.27
2710,20191009,300763.SZ,38.61,42.47,34.75
2711,20191009,300765.SZ,34.95,38.45,31.46
2712,20191009,300766.SZ,37.59,41.35,33.83
2713,20191009,300767.SZ,46.34,50.97,41.71
2714,20191009,300768.SZ,36.91,40.6,33.22
2715,20191009,300769.SZ,90.08,99.09,81.07
2716,20191009,300770.SZ,87.06,95.77,78.35
2717,20191009,300771.SZ,57.36,63.1,51.62
2718,20191009,300772.SZ,16.69,18.36,15.02
2719,20191009,300773.SZ,60.76,66.84,54.68
2720,20191009,300775.SZ,38.13,41.94,34.32
2721,20191009,300776.SZ,144.5,158.95,130.05
2722,20191009,300777.SZ,33.06,36.37,29.75
2723,20191009,300778.SZ,42.0,46.2,37.8
2724,20191009,300779.SZ,33.88,37.27,30.49
2725,20191009,300780.SZ,28.88,31.77,25.99
2726,20191009,300781.SZ,40.69,44.76,36.62
2727,20191009,300782.SZ,337.46,371.21,303.71
2728,20191009,300783.SZ,64.66,71.13,58.19
2729,20191009,300785.SZ,117.89,129.68,106.1
2730,20191009,300786.SZ,53.1,58.41,47.79
2731,20191009,300787.SZ,50.92,56.01,45.83
2732,20191009,300788.SZ,46.3,50.93,41.67
2733,20191009,300789.SZ,77.04,84.74,69.34
2734,20191009,300790.SZ,41.71,45.88,37.54
2735,20191009,300791.SZ,69.8,76.78,62.82
2736,20191009,300792.SZ,66.74,73.41,60.07
2737,20191009,501000.SH,,1.1,0.9
2738,20191009,501001.SH,,1.17,0.96
2739,20191009,501005.SH,,1.06,0.86
2740,20191009,501007.SH,,1.07,0.88
2741,20191009,501008.SH,,1.08,0.88
2742,20191009,501009.SH,,1.4,1.14
2743,20191009,501010.SH,,1.41,1.15
2744,20191009,501011.SH,,0.85,0.69
2745,20191009,501012.SH,,0.84,0.68
2746,20191009,501015.SH,,0.92,0.75
2747,20191009,501016.SH,,1.1,0.9
2748,20191009,501017.SH,,0.93,0.76
2749,20191009,501018.SH,,1.21,0.99
2750,20191009,501019.SH,,0.88,0.72
2751,20191009,501021.SH,,1.5,1.23
2752,20191009,501022.SH,,1.1,0.9
2753,20191009,501023.SH,,1.12,0.92
2754,20191009,501025.SH,,1.16,0.95
2755,20191009,501026.SH,,0.93,0.76
2756,20191009,501027.SH,,1.11,0.91
2757,20191009,501028.SH,,1.03,0.84
2758,20191009,501029.SH,,1.02,0.84
2759,20191009,501030.SH,,0.62,0.51
2760,20191009,501031.SH,,0.61,0.5
2761,20191009,501032.SH,,0.81,0.66
2762,20191009,501036.SH,,0.89,0.73
2763,20191009,501037.SH,,0.88,0.72
2764,20191009,501038.SH,,1.27,1.04
2765,20191009,501039.SH,,1.17,0.96
2766,20191009,501040.SH,,1.17,0.96
2767,20191009,501043.SH,,1.16,0.95
2768,20191009,501045.SH,,1.16,0.95
2769,20191009,501046.SH,,1.41,1.15
2770,20191009,501047.SH,,1.07,0.87
2771,20191009,501048.SH,,1.05,0.86
2772,20191009,501049.SH,,1.09,0.89
2773,20191009,501050.SH,,1.43,1.17
2774,20191009,501051.SH,,1.21,0.99
2775,20191009,501053.SH,,1.14,0.94
2776,20191009,501054.SH,,1.05,0.86
2777,20191009,501057.SH,,0.94,0.77
2778,20191009,501058.SH,,0.94,0.77
2779,20191009,501059.SH,,1.27,1.04
2780,20191009,501060.SH,,1.32,1.08
2781,20191009,501061.SH,,1.32,1.08
2782,20191009,501062.SH,,1.01,0.83
2783,20191009,501063.SH,,1.07,0.87
2784,20191009,501064.SH,,1.37,1.12
2785,20191009,501065.SH,,1.31,1.07
2786,20191009,501066.SH,,1.4,1.15
2787,20191009,501067.SH,,1.32,1.08
2788,20191009,501068.SH,,1.32,1.08
2789,20191009,501069.SH,,1.13,0.92
2790,20191009,501070.SH,,1.29,1.06
2791,20191009,501071.SH,,1.16,0.95
2792,20191009,501072.SH,,1.11,0.91
2793,20191009,501075.SH,,1.03,0.85
2794,20191009,501081.SH,,1.04,0.85
2795,20191009,501086.SH,,1.08,0.88
2796,20191009,501106.SH,,1.28,1.05
